26-Jan-09,2.44,2.62,2.39,2.49,42048353,2011-11-28 17:13:58.026441,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
27-Jan-09,2.50,2.56,2.39,2.44,41144994,2011-11-28 17:13:58.026304,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
28-Jan-09,2.54,2.72,2.48,2.68,60978724,2011-11-28 17:13:58.026167,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
29-Jan-09,2.58,2.65,2.51,2.57,29107737,2011-11-28 17:13:58.026023,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
30-Jan-09,2.58,2.62,2.39,2.43,31958831,2011-11-28 17:13:58.025885,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
2-Feb-09,2.40,2.46,2.31,2.41,20018531,2011-11-28 17:13:58.025728,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
3-Feb-09,2.42,2.54,2.37,2.53,28898346,2011-11-28 17:13:58.025590,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
4-Feb-09,2.54,2.65,2.35,2.40,29395553,2011-11-28 17:13:58.025472,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
5-Feb-09,2.40,2.45,2.22,2.32,33612705,2011-11-28 17:13:58.025353,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
6-Feb-09,2.32,2.48,2.32,2.47,29687024,2011-11-28 17:13:58.025233,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
9-Feb-09,2.47,2.52,2.40,2.45,30840185,2011-11-28 17:13:58.025115,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
10-Feb-09,2.41,2.50,2.12,2.18,50977413,2011-11-28 17:13:58.024995,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
11-Feb-09,2.30,2.40,2.12,2.35,42324269,2011-11-28 17:13:58.024875,S,Telecommunications Services,2.40 - 2.59,2.10 - 6.45,2.51,N/P,55.05M/48.31M,7.34B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.84,3.00B,1.05,86%
