9-Feb-09,19.34,19.42,18.89,19.11,2566223,2011-11-28 17:10:29.888360,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
10-Feb-09,18.90,19.11,17.83,18.31,4999257,2011-11-28 17:10:29.888235,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
11-Feb-09,19.50,19.99,19.11,19.59,7323336,2011-11-28 17:10:29.888109,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
12-Feb-09,19.48,20.23,19.13,20.07,5388998,2011-11-28 17:10:29.887984,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
13-Feb-09,19.95,20.52,19.80,20.07,2610680,2011-11-28 17:10:29.887857,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
17-Feb-09,19.50,20.14,19.07,19.88,3630827,2011-11-28 17:10:29.887731,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
18-Feb-09,20.03,20.04,19.57,20.01,2999496,2011-11-28 17:10:29.887606,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
19-Feb-09,20.07,20.33,19.76,19.86,2948915,2011-11-28 17:10:29.887475,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
20-Feb-09,19.48,20.08,19.48,19.85,3654261,2011-11-28 17:10:29.887235,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
23-Feb-09,19.97,20.08,19.15,19.41,3102179,2011-11-28 17:10:29.886975,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
24-Feb-09,19.63,20.31,19.55,20.14,3430565,2011-11-28 17:10:29.886714,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
25-Feb-09,20.09,21.02,19.89,20.51,4305797,2011-11-28 17:10:29.886584,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
26-Feb-09,21.21,21.50,19.86,20.05,4796771,2011-11-28 17:10:29.886459,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
27-Feb-09,19.81,20.93,19.62,20.45,4153408,2011-11-28 17:10:29.886334,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
2-Mar-09,20.12,20.28,19.74,20.19,3480101,2011-11-28 17:10:29.886209,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
3-Mar-09,20.36,20.76,19.70,19.90,2724386,2011-11-28 17:10:29.886085,DF,Consumer Staples,9.30 - 9.56,7.13 - 13.90,9.55,N/P,2.12M/2.61M,1.73B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-8.66,183.70M,0.82,81%
