27-Jan-09,12.15,12.35,11.66,11.95,5925531,2011-11-28 17:12:41.937380,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
28-Jan-09,12.30,12.30,11.82,11.97,7586192,2011-11-28 17:12:41.937254,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
29-Jan-09,11.49,11.89,11.03,11.13,7379995,2011-11-28 17:12:41.937118,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
30-Jan-09,11.36,11.51,10.70,10.95,6279428,2011-11-28 17:12:41.936976,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
2-Feb-09,10.74,10.83,10.27,10.45,6946966,2011-11-28 17:12:41.936829,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
3-Feb-09,10.49,10.90,10.21,10.80,5377011,2011-11-28 17:12:41.936680,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
4-Feb-09,11.18,11.32,10.70,10.91,6545629,2011-11-28 17:12:41.936556,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
5-Feb-09,10.80,11.43,10.27,11.36,6762403,2011-11-28 17:12:41.936430,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
6-Feb-09,11.15,11.98,11.06,11.83,5338258,2011-11-28 17:12:41.936304,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
9-Feb-09,11.98,12.70,11.68,11.92,6527651,2011-11-28 17:12:41.936166,NBR,Energy,16.33 - 17.01,11.05 - 32.47,16.78,N/P,7.95M/8.94M,4.77B,17.10,&nbsp;&nbsp;&nbsp;&nbsp;-,0.97,287.55M,1.93,&nbsp;&nbsp;&nbsp;&nbsp;-
