1-Jan-09,2.83,2.83,2.83,2.83,0,2011-11-28 17:11:19.395935,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
2-Jan-09,2.89,2.92,2.79,2.86,8506512,2011-11-28 17:11:19.395811,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
5-Jan-09,2.87,2.88,2.78,2.83,11450388,2011-11-28 17:11:19.395696,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
6-Jan-09,2.85,3.26,2.83,3.17,21573819,2011-11-28 17:11:19.395577,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
7-Jan-09,3.08,3.38,2.99,3.04,15247165,2011-11-28 17:11:19.395459,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
8-Jan-09,3.01,3.11,2.89,3.10,11238539,2011-11-28 17:11:19.395341,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
9-Jan-09,3.12,3.12,2.95,2.96,6011108,2011-11-28 17:11:19.395209,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
12-Jan-09,2.96,3.00,2.51,2.59,11967677,2011-11-28 17:11:19.395094,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
13-Jan-09,2.50,2.78,2.33,2.60,12447221,2011-11-28 17:11:19.394976,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
14-Jan-09,2.50,2.50,2.31,2.34,9880335,2011-11-28 17:11:19.394857,GNW,Financials,5.87 - 6.23,4.80 - 14.77,5.87,N/P,13.58M/11.47M,2.98B,&nbsp;&nbsp;&nbsp;&nbsp;-,&nbsp;&nbsp;&nbsp;&nbsp;-,-0.30,490.93M,3.05,95%
